asset_id,asset_name,asset_type,manufacturer,model,install_date,location,region,criticality,environment_type,service_interval_days,base_runtime_hours_per_week,base_load_pct
GEN_0679,Generator 0679,Generator,Cummins,CUM-500,2022-11-19,Site_023,South,High,Hot-Dry,90,42.88,44.53
GEN_0680,Generator 0680,Generator,Cummins,CUM-500,2024-03-23,Site_275,East,Low,Rural,120,78.87,73.54
GEN_0681,Generator 0681,Generator,Generix,GENX-550,2016-05-14,Site_206,Central,High,Cold,90,66.93,65.82
GEN_0682,Generator 0682,Generator,Cummins,CUM-500,2024-12-26,Site_057,North,High,Coastal,120,40.47,83.37
GEN_0683,Generator 0683,Generator,Caterpillar,CAT-450,2018-02-28,Site_139,South,High,Coastal,90,37.47,45.99
GEN_0684,Generator 0684,Generator,Cummins,CUM-500,2016-10-14,Site_156,South,Medium,Coastal,180,46.11,62.55
GEN_0685,Generator 0685,Generator,Caterpillar,CAT-450,2022-03-18,Site_151,North,High,Rural,120,70.69,58.12
GEN_0686,Generator 0686,Generator,Kohler,KOH-400,2024-10-19,Site_124,Central,Medium,Hot-Dry,90,52.42,54.32
GEN_0687,Generator 0687,Generator,MTU,MTU-480,2015-12-28,Site_090,South,Medium,Cold,90,48.66,83.64
GEN_0688,Generator 0688,Generator,Caterpillar,CAT-450,2023-03-07,Site_037,South,High,Rural,90,43.5,63.39
GEN_0689,Generator 0689,Generator,Cummins,CUM-500,2015-01-23,Site_091,South,Medium,Hot-Dry,90,63.2,60.08
GEN_0690,Generator 0690,Generator,Caterpillar,CAT-450,2015-09-28,Site_242,North,Medium,Coastal,180,57.94,54.63
GEN_0691,Generator 0691,Generator,Kohler,KOH-400,2020-07-06,Site_084,Central,High,Hot-Dry,90,56.32,63.06
GEN_0692,Generator 0692,Generator,Kohler,KOH-400,2020-12-29,Site_089,West,High,Coastal,120,30.02,74.4
GEN_0693,Generator 0693,Generator,Cummins,CUM-500,2017-06-06,Site_176,North,Medium,Hot-Dry,90,60.69,74.25
GEN_0694,Generator 0694,Generator,Cummins,CUM-500,2020-12-23,Site_045,South,Medium,Cold,90,83.7,78.47
GEN_0695,Generator 0695,Generator,Generix,GENX-550,2016-01-30,Site_209,North,High,Coastal,90,61.2,32.2
GEN_0696,Generator 0696,Generator,Cummins,CUM-500,2017-01-02,Site_145,South,Medium,Hot-Dry,120,37.1,63.14
GEN_0697,Generator 0697,Generator,Kohler,KOH-400,2023-11-25,Site_054,West,High,Cold,120,59.09,45.32
GEN_0698,Generator 0698,Generator,Caterpillar,CAT-450,2019-07-21,Site_066,Central,Medium,Cold,90,15.0,72.8
GEN_0699,Generator 0699,Generator,Cummins,CUM-500,2018-09-24,Site_225,Central,Low,Rural,90,65.22,58.63
GEN_0700,Generator 0700,Generator,Caterpillar,CAT-450,2020-09-19,Site_264,South,High,Coastal,90,73.58,58.46
GEN_0701,Generator 0701,Generator,Generix,GENX-550,2020-04-15,Site_228,North,High,Hot-Dry,90,59.07,59.36
GEN_0702,Generator 0702,Generator,Caterpillar,CAT-450,2023-10-08,Site_218,West,Medium,Urban,120,55.64,70.97
GEN_0703,Generator 0703,Generator,Kohler,KOH-400,2024-05-01,Site_160,Central,Low,Hot-Dry,120,70.13,56.19
GEN_0704,Generator 0704,Generator,Generix,GENX-550,2017-11-04,Site_223,Central,High,Rural,90,26.84,50.95
GEN_0705,Generator 0705,Generator,MTU,MTU-480,2015-10-20,Site_109,East,High,Coastal,90,77.21,68.84
GEN_0706,Generator 0706,Generator,Cummins,CUM-500,2018-06-05,Site_003,South,High,Hot-Dry,90,71.89,74.83
GEN_0707,Generator 0707,Generator,Kohler,KOH-400,2016-09-08,Site_096,East,High,Coastal,90,90.59,42.86
GEN_0708,Generator 0708,Generator,Caterpillar,CAT-450,2018-01-07,Site_275,South,Low,Urban,90,54.43,44.85
GEN_0709,Generator 0709,Generator,Cummins,CUM-500,2021-01-08,Site_190,North,High,Urban,90,43.61,60.01
GEN_0710,Generator 0710,Generator,MTU,MTU-480,2019-11-23,Site_107,Central,Medium,Coastal,90,38.82,51.51
GEN_0711,Generator 0711,Generator,Cummins,CUM-500,2018-05-21,Site_066,Central,Medium,Urban,90,49.34,67.26
GEN_0712,Generator 0712,Generator,Cummins,CUM-500,2021-11-13,Site_196,South,Medium,Coastal,90,83.48,61.94
GEN_0713,Generator 0713,Generator,Caterpillar,CAT-450,2022-07-18,Site_060,North,Medium,Hot-Dry,90,44.32,62.92
GEN_0714,Generator 0714,Generator,Cummins,CUM-500,2018-09-20,Site_252,West,Low,Hot-Dry,120,59.13,64.31
GEN_0715,Generator 0715,Generator,Cummins,CUM-500,2022-04-20,Site_178,East,High,Urban,120,49.79,62.86
GEN_0716,Generator 0716,Generator,Kohler,KOH-400,2017-05-13,Site_060,Central,Medium,Hot-Dry,120,59.64,43.25
GEN_0717,Generator 0717,Generator,Cummins,CUM-500,2016-10-01,Site_095,North,High,Rural,180,60.99,48.22
GEN_0718,Generator 0718,Generator,Generix,GENX-550,2021-05-24,Site_295,South,High,Urban,120,74.91,72.2
GEN_0719,Generator 0719,Generator,Generix,GENX-550,2015-07-25,Site_165,North,High,Urban,90,62.11,43.95
GEN_0720,Generator 0720,Generator,Caterpillar,CAT-450,2019-05-04,Site_044,East,High,Rural,120,45.89,62.07
GEN_0721,Generator 0721,Generator,Cummins,CUM-500,2018-10-08,Site_089,North,Medium,Cold,90,76.08,54.04
GEN_0722,Generator 0722,Generator,Caterpillar,CAT-450,2019-09-29,Site_045,North,Medium,Coastal,90,24.0,71.31
GEN_0723,Generator 0723,Generator,Cummins,CUM-500,2023-07-26,Site_280,South,High,Cold,90,47.61,65.51
GEN_0724,Generator 0724,Generator,Cummins,CUM-500,2015-03-05,Site_228,East,Medium,Coastal,180,35.38,75.87
GEN_0725,Generator 0725,Generator,Generix,GENX-550,2021-01-21,Site_249,South,Medium,Urban,90,76.03,55.45
GEN_0726,Generator 0726,Generator,Kohler,KOH-400,2017-03-09,Site_136,South,Low,Cold,90,64.71,68.68
GEN_0727,Generator 0727,Generator,Caterpillar,CAT-450,2022-07-02,Site_227,East,Medium,Hot-Dry,180,48.98,55.87
GEN_0728,Generator 0728,Generator,Generix,GENX-550,2019-01-25,Site_152,West,High,Coastal,90,43.72,60.9
GEN_0729,Generator 0729,Generator,Kohler,KOH-400,2021-06-10,Site_132,East,High,Rural,180,31.58,69.1
GEN_0730,Generator 0730,Generator,Caterpillar,CAT-450,2018-04-23,Site_144,Central,High,Rural,90,84.79,68.22
GEN_0731,Generator 0731,Generator,Generix,GENX-550,2015-05-21,Site_169,West,Medium,Cold,90,45.57,77.12
GEN_0732,Generator 0732,Generator,MTU,MTU-480,2020-10-30,Site_269,Central,Medium,Coastal,90,55.28,73.9
GEN_0733,Generator 0733,Generator,Caterpillar,CAT-450,2018-07-17,Site_002,East,High,Rural,90,74.22,46.35
GEN_0734,Generator 0734,Generator,MTU,MTU-480,2020-01-04,Site_038,North,Low,Rural,120,44.81,68.51
GEN_0735,Generator 0735,Generator,Generix,GENX-550,2023-10-24,Site_100,Central,High,Urban,120,41.21,63.96
GEN_0736,Generator 0736,Generator,Caterpillar,CAT-450,2017-06-19,Site_058,North,High,Hot-Dry,90,58.5,63.79
GEN_0737,Generator 0737,Generator,Cummins,CUM-500,2017-06-11,Site_203,South,High,Coastal,90,70.83,52.28
GEN_0738,Generator 0738,Generator,MTU,MTU-480,2022-06-11,Site_183,East,Medium,Cold,120,47.17,78.64
GEN_0739,Generator 0739,Generator,MTU,MTU-480,2017-09-06,Site_104,South,Medium,Urban,90,58.62,68.99
GEN_0740,Generator 0740,Generator,Caterpillar,CAT-450,2018-09-14,Site_052,East,Medium,Urban,180,59.6,61.35
GEN_0741,Generator 0741,Generator,Caterpillar,CAT-450,2023-09-09,Site_074,North,Medium,Coastal,90,90.49,67.66
GEN_0742,Generator 0742,Generator,Cummins,CUM-500,2018-05-11,Site_088,Central,High,Urban,120,75.21,91.74
GEN_0743,Generator 0743,Generator,Caterpillar,CAT-450,2022-12-27,Site_133,East,Medium,Rural,90,55.83,64.44
GEN_0744,Generator 0744,Generator,Generix,GENX-550,2017-01-19,Site_122,South,Low,Urban,120,54.99,61.18
GEN_0745,Generator 0745,Generator,Caterpillar,CAT-450,2021-05-15,Site_170,Central,Medium,Rural,90,54.8,55.51
GEN_0746,Generator 0746,Generator,Kohler,KOH-400,2015-06-10,Site_153,East,Medium,Coastal,120,49.83,81.78
GEN_0747,Generator 0747,Generator,Caterpillar,CAT-450,2015-05-24,Site_242,West,High,Coastal,120,58.19,64.16
GEN_0748,Generator 0748,Generator,Cummins,CUM-500,2024-11-22,Site_196,Central,High,Rural,120,48.7,69.63
GEN_0749,Generator 0749,Generator,Caterpillar,CAT-450,2023-12-01,Site_261,South,High,Cold,180,59.8,83.02
GEN_0750,Generator 0750,Generator,Generix,GENX-550,2019-02-11,Site_115,South,Low,Urban,120,58.75,80.25
GEN_0751,Generator 0751,Generator,Generix,GENX-550,2018-04-08,Site_091,South,Low,Urban,90,24.12,63.36
GEN_0752,Generator 0752,Generator,Generix,GENX-550,2023-07-24,Site_093,North,Medium,Cold,90,27.77,50.81
GEN_0753,Generator 0753,Generator,Kohler,KOH-400,2024-11-17,Site_176,Central,Medium,Urban,90,42.7,88.72
GEN_0754,Generator 0754,Generator,Kohler,KOH-400,2022-07-12,Site_218,East,Medium,Cold,120,47.3,63.04
GEN_0755,Generator 0755,Generator,Cummins,CUM-500,2024-07-27,Site_085,South,High,Rural,120,67.86,63.98
GEN_0756,Generator 0756,Generator,Cummins,CUM-500,2015-10-15,Site_276,South,High,Hot-Dry,90,67.12,80.95
GEN_0757,Generator 0757,Generator,MTU,MTU-480,2018-06-18,Site_044,South,High,Coastal,180,62.04,58.26
GEN_0758,Generator 0758,Generator,Cummins,CUM-500,2017-08-14,Site_223,West,Medium,Hot-Dry,90,41.99,59.27
GEN_0759,Generator 0759,Generator,Generix,GENX-550,2017-09-10,Site_249,South,Medium,Cold,90,66.6,55.43
GEN_0760,Generator 0760,Generator,Kohler,KOH-400,2018-10-07,Site_021,South,High,Rural,120,26.36,80.25
GEN_0761,Generator 0761,Generator,MTU,MTU-480,2020-04-19,Site_198,South,Medium,Coastal,180,63.87,60.26
GEN_0762,Generator 0762,Generator,Cummins,CUM-500,2017-11-14,Site_246,South,Medium,Cold,90,54.18,53.41
GEN_0763,Generator 0763,Generator,MTU,MTU-480,2017-05-15,Site_129,North,Low,Urban,90,70.62,73.87
GEN_0764,Generator 0764,Generator,MTU,MTU-480,2020-11-29,Site_180,South,High,Hot-Dry,90,63.2,53.49
GEN_0765,Generator 0765,Generator,Caterpillar,CAT-450,2017-01-06,Site_066,West,Low,Rural,90,37.91,69.85
GEN_0766,Generator 0766,Generator,Generix,GENX-550,2016-12-24,Site_058,North,High,Rural,120,65.95,70.38
GEN_0767,Generator 0767,Generator,MTU,MTU-480,2016-03-10,Site_131,West,Medium,Hot-Dry,90,45.95,74.47
GEN_0768,Generator 0768,Generator,Caterpillar,CAT-450,2017-08-02,Site_061,West,Medium,Hot-Dry,120,59.97,58.35
GEN_0769,Generator 0769,Generator,Cummins,CUM-500,2022-07-21,Site_068,South,High,Rural,120,72.53,67.58
GEN_0770,Generator 0770,Generator,Caterpillar,CAT-450,2017-12-28,Site_141,East,Medium,Rural,90,65.68,53.23
GEN_0771,Generator 0771,Generator,Cummins,CUM-500,2022-08-20,Site_236,Central,Medium,Cold,120,57.33,71.43
GEN_0772,Generator 0772,Generator,Generix,GENX-550,2016-06-19,Site_181,West,Low,Coastal,120,82.19,85.65
GEN_0773,Generator 0773,Generator,Generix,GENX-550,2020-01-24,Site_249,East,High,Urban,90,41.46,69.9
GEN_0774,Generator 0774,Generator,Generix,GENX-550,2015-01-07,Site_222,North,Low,Rural,120,27.1,67.04
GEN_0775,Generator 0775,Generator,Kohler,KOH-400,2015-08-22,Site_002,Central,Medium,Cold,90,84.05,88.27
GEN_0776,Generator 0776,Generator,Kohler,KOH-400,2015-03-10,Site_194,South,High,Urban,120,62.86,84.25
GEN_0777,Generator 0777,Generator,Caterpillar,CAT-450,2017-12-12,Site_017,Central,Medium,Coastal,90,76.1,66.26
GEN_0778,Generator 0778,Generator,Caterpillar,CAT-450,2021-06-13,Site_019,East,Medium,Urban,120,39.02,81.21
GEN_0779,Generator 0779,Generator,Caterpillar,CAT-450,2020-04-02,Site_172,Central,Medium,Rural,90,44.77,63.94
GEN_0780,Generator 0780,Generator,MTU,MTU-480,2022-09-27,Site_265,North,Low,Rural,120,49.97,65.65
GEN_0781,Generator 0781,Generator,Kohler,KOH-400,2023-05-18,Site_098,West,High,Rural,180,87.03,64.06
GEN_0782,Generator 0782,Generator,Caterpillar,CAT-450,2023-06-27,Site_052,West,High,Cold,120,59.21,74.77
GEN_0783,Generator 0783,Generator,Cummins,CUM-500,2019-10-06,Site_121,South,High,Coastal,90,73.88,78.7
GEN_0784,Generator 0784,Generator,Kohler,KOH-400,2018-07-26,Site_034,North,High,Urban,90,37.97,60.83
GEN_0785,Generator 0785,Generator,Kohler,KOH-400,2017-11-09,Site_075,Central,Medium,Cold,90,47.77,54.06
GEN_0786,Generator 0786,Generator,Cummins,CUM-500,2016-04-26,Site_287,Central,High,Coastal,120,76.81,42.84
GEN_0787,Generator 0787,Generator,Cummins,CUM-500,2018-10-05,Site_226,South,Low,Urban,90,61.78,77.87
GEN_0788,Generator 0788,Generator,MTU,MTU-480,2015-02-23,Site_180,East,Medium,Cold,90,78.59,57.58
GEN_0789,Generator 0789,Generator,Kohler,KOH-400,2016-05-05,Site_137,South,Medium,Urban,90,53.86,49.47
GEN_0790,Generator 0790,Generator,Kohler,KOH-400,2023-09-12,Site_091,West,Low,Cold,90,47.97,55.78
GEN_0791,Generator 0791,Generator,Cummins,CUM-500,2017-09-06,Site_053,Central,High,Urban,120,40.62,76.23
GEN_0792,Generator 0792,Generator,Caterpillar,CAT-450,2015-08-15,Site_045,Central,Low,Rural,120,65.74,63.93
GEN_0793,Generator 0793,Generator,Caterpillar,CAT-450,2020-12-18,Site_204,North,Low,Rural,120,32.36,63.59
GEN_0794,Generator 0794,Generator,Cummins,CUM-500,2022-05-21,Site_216,North,Medium,Coastal,90,41.53,55.3
GEN_0795,Generator 0795,Generator,Kohler,KOH-400,2021-02-10,Site_238,West,Medium,Hot-Dry,120,66.93,62.07
GEN_0796,Generator 0796,Generator,MTU,MTU-480,2016-10-19,Site_173,West,Medium,Cold,90,81.63,68.46
GEN_0797,Generator 0797,Generator,MTU,MTU-480,2019-04-19,Site_167,West,Medium,Hot-Dry,90,62.31,51.27
GEN_0798,Generator 0798,Generator,Caterpillar,CAT-450,2022-11-02,Site_087,East,Medium,Coastal,90,49.48,64.2
GEN_0799,Generator 0799,Generator,Generix,GENX-550,2024-10-16,Site_021,East,Medium,Hot-Dry,120,42.23,55.33
GEN_0800,Generator 0800,Generator,Caterpillar,CAT-450,2018-06-03,Site_221,West,Medium,Coastal,90,63.64,56.79
GEN_0801,Generator 0801,Generator,Caterpillar,CAT-450,2016-07-03,Site_022,East,Medium,Hot-Dry,90,40.55,55.09
GEN_0802,Generator 0802,Generator,Caterpillar,CAT-450,2016-09-06,Site_118,West,Medium,Hot-Dry,90,64.81,68.83
GEN_0803,Generator 0803,Generator,Caterpillar,CAT-450,2023-03-27,Site_025,East,Medium,Coastal,120,51.48,59.16
GEN_0804,Generator 0804,Generator,Kohler,KOH-400,2018-09-05,Site_087,East,Medium,Urban,120,68.24,54.33
GEN_0805,Generator 0805,Generator,Generix,GENX-550,2020-03-25,Site_005,Central,Medium,Hot-Dry,90,54.36,63.55
GEN_0806,Generator 0806,Generator,Cummins,CUM-500,2018-07-08,Site_198,South,Low,Rural,120,39.53,53.27
GEN_0807,Generator 0807,Generator,Kohler,KOH-400,2021-03-26,Site_272,West,Medium,Rural,120,67.64,49.55
GEN_0808,Generator 0808,Generator,MTU,MTU-480,2023-08-17,Site_052,South,Medium,Urban,90,41.92,72.62
GEN_0809,Generator 0809,Generator,Caterpillar,CAT-450,2016-01-17,Site_268,North,Medium,Cold,90,61.94,69.92
GEN_0810,Generator 0810,Generator,Generix,GENX-550,2016-09-30,Site_038,West,High,Cold,90,65.16,48.11
GEN_0811,Generator 0811,Generator,Caterpillar,CAT-450,2024-08-02,Site_228,North,High,Cold,180,61.13,74.37
GEN_0812,Generator 0812,Generator,Caterpillar,CAT-450,2020-06-04,Site_232,South,Medium,Urban,120,64.48,58.31
GEN_0813,Generator 0813,Generator,Caterpillar,CAT-450,2017-03-30,Site_300,West,Low,Urban,120,41.12,57.38
GEN_0814,Generator 0814,Generator,Caterpillar,CAT-450,2024-12-18,Site_241,North,Low,Cold,90,59.05,66.04
GEN_0815,Generator 0815,Generator,Cummins,CUM-500,2020-12-06,Site_266,North,High,Cold,90,46.54,67.47
GEN_0816,Generator 0816,Generator,Kohler,KOH-400,2015-08-25,Site_275,Central,Medium,Hot-Dry,120,56.59,48.87
GEN_0817,Generator 0817,Generator,MTU,MTU-480,2020-01-24,Site_021,East,Medium,Cold,180,46.93,55.8
GEN_0818,Generator 0818,Generator,Caterpillar,CAT-450,2017-12-03,Site_228,West,Medium,Urban,120,58.51,69.67
GEN_0819,Generator 0819,Generator,Kohler,KOH-400,2015-03-06,Site_016,West,High,Cold,120,77.66,68.83
GEN_0820,Generator 0820,Generator,Kohler,KOH-400,2024-06-09,Site_108,Central,Medium,Cold,120,26.07,82.23
GEN_0821,Generator 0821,Generator,MTU,MTU-480,2024-10-23,Site_159,South,High,Coastal,120,76.41,68.37
GEN_0822,Generator 0822,Generator,Generix,GENX-550,2018-10-29,Site_299,North,High,Rural,120,76.07,40.15
GEN_0823,Generator 0823,Generator,Generix,GENX-550,2024-09-15,Site_245,East,Low,Hot-Dry,120,35.12,73.33
GEN_0824,Generator 0824,Generator,Caterpillar,CAT-450,2023-12-21,Site_232,North,High,Hot-Dry,180,58.12,66.02
GEN_0825,Generator 0825,Generator,Cummins,CUM-500,2022-12-29,Site_182,West,Medium,Hot-Dry,90,56.47,67.81
GEN_0826,Generator 0826,Generator,Generix,GENX-550,2018-09-02,Site_019,South,Low,Hot-Dry,90,58.45,60.35
GEN_0827,Generator 0827,Generator,Generix,GENX-550,2021-01-13,Site_239,West,Medium,Coastal,90,71.59,57.62
GEN_0828,Generator 0828,Generator,Generix,GENX-550,2019-10-16,Site_217,North,Low,Hot-Dry,90,82.52,80.45
GEN_0829,Generator 0829,Generator,Cummins,CUM-500,2020-03-05,Site_238,West,Medium,Hot-Dry,90,81.0,71.91
GEN_0830,Generator 0830,Generator,Kohler,KOH-400,2024-01-31,Site_263,West,High,Rural,90,53.54,77.74
GEN_0831,Generator 0831,Generator,Cummins,CUM-500,2021-06-05,Site_171,Central,High,Rural,180,64.89,66.0
GEN_0832,Generator 0832,Generator,Caterpillar,CAT-450,2021-10-19,Site_299,North,Medium,Urban,90,33.87,61.1
GEN_0833,Generator 0833,Generator,Generix,GENX-550,2021-08-10,Site_155,North,Medium,Urban,120,70.76,64.2
GEN_0834,Generator 0834,Generator,Kohler,KOH-400,2024-11-27,Site_202,East,Medium,Urban,120,76.36,47.97
GEN_0835,Generator 0835,Generator,Caterpillar,CAT-450,2020-07-29,Site_087,East,Medium,Coastal,90,28.26,69.43
GEN_0836,Generator 0836,Generator,Kohler,KOH-400,2015-03-18,Site_214,North,High,Hot-Dry,90,67.34,71.84
GEN_0837,Generator 0837,Generator,MTU,MTU-480,2018-10-20,Site_013,Central,Medium,Urban,120,55.92,68.66
GEN_0838,Generator 0838,Generator,MTU,MTU-480,2018-03-19,Site_156,West,Medium,Urban,120,44.43,61.74
GEN_0839,Generator 0839,Generator,Generix,GENX-550,2024-08-07,Site_019,South,Medium,Hot-Dry,90,88.84,59.83
GEN_0840,Generator 0840,Generator,Kohler,KOH-400,2020-08-01,Site_191,South,Low,Cold,90,77.26,71.02
GEN_0841,Generator 0841,Generator,Caterpillar,CAT-450,2020-07-08,Site_082,Central,Medium,Hot-Dry,120,60.73,79.73
GEN_0842,Generator 0842,Generator,MTU,MTU-480,2020-04-29,Site_140,West,High,Coastal,90,57.11,85.23
GEN_0843,Generator 0843,Generator,Caterpillar,CAT-450,2022-04-16,Site_246,South,Low,Rural,180,58.45,58.69
GEN_0844,Generator 0844,Generator,Cummins,CUM-500,2015-12-13,Site_081,South,High,Hot-Dry,90,61.29,54.69
GEN_0845,Generator 0845,Generator,Generix,GENX-550,2021-04-08,Site_179,North,Medium,Rural,90,53.03,59.47
GEN_0846,Generator 0846,Generator,Caterpillar,CAT-450,2020-04-23,Site_111,North,Medium,Coastal,90,65.46,70.87
GEN_0847,Generator 0847,Generator,Caterpillar,CAT-450,2017-02-08,Site_193,West,Medium,Rural,120,65.02,68.1
GEN_0848,Generator 0848,Generator,Caterpillar,CAT-450,2024-10-30,Site_150,East,High,Hot-Dry,90,66.12,75.58
GEN_0849,Generator 0849,Generator,Cummins,CUM-500,2021-01-22,Site_240,North,Medium,Cold,90,61.24,54.26
GEN_0850,Generator 0850,Generator,MTU,MTU-480,2021-10-12,Site_227,Central,High,Coastal,120,35.17,57.01
GEN_0851,Generator 0851,Generator,Kohler,KOH-400,2021-02-12,Site_101,North,Low,Rural,90,73.39,81.35
GEN_0852,Generator 0852,Generator,MTU,MTU-480,2021-06-16,Site_033,Central,Medium,Coastal,180,34.73,53.9
GEN_0853,Generator 0853,Generator,Cummins,CUM-500,2024-05-10,Site_245,East,Medium,Urban,90,77.19,78.47
GEN_0854,Generator 0854,Generator,Kohler,KOH-400,2020-02-05,Site_019,West,High,Hot-Dry,120,31.61,60.55
GEN_0855,Generator 0855,Generator,MTU,MTU-480,2024-09-12,Site_211,South,Medium,Urban,90,60.84,64.27
GEN_0856,Generator 0856,Generator,Caterpillar,CAT-450,2020-02-20,Site_224,South,Low,Urban,120,76.53,77.58
GEN_0857,Generator 0857,Generator,MTU,MTU-480,2016-01-20,Site_262,West,Low,Urban,180,63.89,87.7
GEN_0858,Generator 0858,Generator,Cummins,CUM-500,2017-08-05,Site_038,North,Medium,Cold,120,53.98,78.24
GEN_0859,Generator 0859,Generator,Cummins,CUM-500,2023-03-25,Site_128,Central,High,Cold,120,65.27,64.62
GEN_0860,Generator 0860,Generator,Kohler,KOH-400,2023-04-08,Site_118,South,Medium,Coastal,90,85.49,61.12
GEN_0861,Generator 0861,Generator,Kohler,KOH-400,2022-09-13,Site_068,South,Low,Coastal,90,61.25,70.89
GEN_0862,Generator 0862,Generator,Generix,GENX-550,2022-05-26,Site_191,Central,Low,Rural,90,65.23,60.47
GEN_0863,Generator 0863,Generator,MTU,MTU-480,2022-12-08,Site_068,East,Medium,Urban,180,42.69,62.76
GEN_0864,Generator 0864,Generator,Caterpillar,CAT-450,2016-01-09,Site_244,Central,High,Urban,90,54.09,63.76
GEN_0865,Generator 0865,Generator,MTU,MTU-480,2016-09-24,Site_010,South,High,Cold,90,67.78,41.92
GEN_0866,Generator 0866,Generator,Kohler,KOH-400,2023-07-02,Site_105,East,High,Hot-Dry,90,71.49,53.34
GEN_0867,Generator 0867,Generator,Kohler,KOH-400,2022-04-03,Site_113,West,Low,Urban,120,48.15,69.12
GEN_0868,Generator 0868,Generator,Kohler,KOH-400,2020-06-20,Site_254,West,High,Cold,180,77.87,59.09
GEN_0869,Generator 0869,Generator,Caterpillar,CAT-450,2024-05-12,Site_181,West,Medium,Cold,90,45.23,62.98
GEN_0870,Generator 0870,Generator,Cummins,CUM-500,2019-09-21,Site_117,West,Medium,Urban,90,57.19,79.66
GEN_0871,Generator 0871,Generator,Cummins,CUM-500,2016-10-06,Site_103,Central,Medium,Urban,90,45.99,81.98
GEN_0872,Generator 0872,Generator,Kohler,KOH-400,2016-01-12,Site_087,West,High,Rural,90,55.42,58.22
GEN_0873,Generator 0873,Generator,Cummins,CUM-500,2021-07-14,Site_058,South,Low,Urban,90,52.98,52.41
GEN_0874,Generator 0874,Generator,Caterpillar,CAT-450,2017-08-27,Site_184,South,Medium,Cold,90,61.6,63.36
GEN_0875,Generator 0875,Generator,Generix,GENX-550,2017-11-21,Site_217,West,Low,Urban,90,35.25,61.74
GEN_0876,Generator 0876,Generator,Cummins,CUM-500,2017-09-05,Site_002,Central,High,Rural,120,44.12,52.25
GEN_0877,Generator 0877,Generator,Kohler,KOH-400,2023-06-26,Site_196,South,Low,Cold,120,30.67,62.24
GEN_0878,Generator 0878,Generator,Cummins,CUM-500,2022-11-04,Site_129,North,Medium,Rural,120,71.67,37.57
GEN_0879,Generator 0879,Generator,Cummins,CUM-500,2015-03-24,Site_012,South,Medium,Urban,120,47.83,60.36
GEN_0880,Generator 0880,Generator,Generix,GENX-550,2016-04-19,Site_079,West,Medium,Urban,120,36.49,47.86
GEN_0881,Generator 0881,Generator,Caterpillar,CAT-450,2022-09-09,Site_014,Central,Medium,Coastal,90,55.47,55.21
GEN_0882,Generator 0882,Generator,MTU,MTU-480,2019-03-21,Site_150,Central,Medium,Hot-Dry,90,67.94,71.73
GEN_0883,Generator 0883,Generator,Cummins,CUM-500,2024-03-28,Site_010,West,High,Rural,120,44.07,65.87
GEN_0884,Generator 0884,Generator,Kohler,KOH-400,2017-10-04,Site_047,North,High,Coastal,90,68.3,72.63
GEN_0885,Generator 0885,Generator,Cummins,CUM-500,2017-10-03,Site_170,Central,High,Coastal,90,62.64,64.95
